"Date","Price","Open","High","Low","Vol.","Change %"
"Jan 22 2015","1282.75","1273.35","1290.15","1270.05","-","0.80%"
"Jan 21 2015","1272.60","1278.95","1289.35","1270.75","-","-0.47%"
"Jan 20 2015","1278.55","1263.45","1288.85","1261.75","-","1.20%"
"Jan 19 2015","1263.40","1265.45","1270.95","1261.90","-","-0.15%"
"Jan 18 2015","1265.30","1271.70","1273.20","1265.30","-","-0.26%"
"Jan 16 2015","1268.65","1260.20","1272.20","1254.30","-","0.69%"
"Jan 15 2015","1259.90","1235.15","1267.05","1230.40","-","2.00%"
"Jan 14 2015","1235.20","1244.55","1248.65","1227.65","-","-0.75%"
"Jan 13 2015","1244.50","1239.30","1249.30","1237.50","-","0.42%"
"Jan 12 2015","1239.25","1234.45","1246.40","1227.25","-","0.39%"
"Jan 11 2015","1234.40","1231.15","1234.65","1231.15","-","0.05%"
"Jan 09 2015","1233.75","1220.20","1233.95","1219.80","-","1.10%"
"Jan 08 2015","1220.30","1220.35","1227.75","1216.00","-","-0.03%"
"Jan 07 2015","1220.65","1219.75","1224.75","1214.80","-","0.08%"
"Jan 06 2015","1219.65","1212.90","1228.90","1209.30","-","0.55%"
"Jan 05 2015","1212.95","1201.75","1219.10","1199.50","-","0.91%"
"Jan 04 2015","1202.00","1202.20","1205.00","1197.50","-","-0.10%"
"Jan 02 2015","1203.20","1213.65","1215.60","1187.90","-","-0.84%"
"Jan 01 2015","1213.40","1209.50","1213.70","1209.10","-","0.35%"
"Dec 31 2014","1209.15","1217.85","1220.45","1203.75","-","-0.72%"
"Dec 30 2014","1217.90","1203.95","1223.90","1201.65","-","1.19%"
"Dec 29 2014","1203.60","1214.55","1220.95","1195.20","-","-0.91%"
"Dec 28 2014","1214.60","1217.85","1218.15","1214.60","-","-0.13%"
"Dec 26 2014","1216.15","1192.75","1219.40","1192.00","-","1.95%"
"Dec 25 2014","1192.90","1190.15","1192.90","1190.15","-","0.23%"
"Dec 24 2014","1190.15","1192.45","1193.45","1185.80","-","-0.23%"
"Dec 23 2014","1192.85","1179.80","1194.20","1179.60","-","1.10%"
"Dec 22 2014","1179.90","1196.95","1203.20","1176.00","-","-1.43%"
"Dec 21 2014","1197.00","1196.80","1198.05","1195.35","-","0.02%"
"Dec 19 2014","1196.80","1198.25","1203.70","1195.40","-","-0.19%"
"Dec 18 2014","1199.10","1195.45","1214.85","1194.10","-","0.33%"
"Dec 17 2014","1195.15","1202.85","1206.55","1189.70","-","-0.63%"
"Dec 16 2014","1202.70","1212.75","1227.45","1195.05","-","-0.85%"
"Dec 15 2014","1212.95","1229.75","1231.60","1207.30","-","-1.35%"
"Dec 14 2014","1229.60","1230.00","1231.75","1228.00","-","-0.03%"
"Dec 12 2014","1230.00","1241.05","1244.60","1225.85","-","-0.91%"
"Dec 11 2014","1241.35","1246.35","1252.60","1231.60","-","-0.41%"
"Dec 10 2014","1246.50","1248.05","1254.60","1239.15","-","-0.13%"
"Dec 09 2014","1248.10","1231.95","1256.25","1223.35","-","1.27%"
"Dec 08 2014","1232.50","1222.15","1237.85","1220.75","-","0.81%"
"Dec 07 2014","1222.55","1224.00","1224.10","1220.00","-","-0.12%"
"Dec 05 2014","1224.00","1235.80","1240.25","1219.25","-","-0.96%"
"Dec 04 2014","1235.85","1224.60","1246.30","1223.30","-","0.93%"
"Dec 03 2014","1224.50","1217.70","1233.75","1213.10","-","0.55%"
"Dec 02 2014","1217.80","1227.40","1233.25","1212.70","-","-0.74%"
"Dec 01 2014","1226.90","1188.95","1247.55","1184.15","-","3.11%"
"Nov 30 2014","1189.85","1201.05","1201.15","1183.05","-","-0.90%"
"Nov 28 2014","1200.70","1215.80","1220.40","1200.05","-","-1.26%"
"Nov 27 2014","1216.00","1228.95","1228.95","1214.10","-","-1.06%"
"Nov 26 2014","1229.00","1222.85","1230.35","1219.05","-","0.49%"
"Nov 25 2014","1222.95","1207.80","1226.35","1205.30","-","1.25%"
"Nov 24 2014","1207.85","1223.45","1228.85","1200.65","-","-1.27%"
"Nov 23 2014","1223.40","1225.95","1226.45","1223.10","-","-0.30%"
"Nov 21 2014","1227.10","1206.75","1234.60","1206.40","-","1.69%"
"Nov 20 2014","1206.70","1189.05","1213.65","1182.35","-","1.45%"
"Nov 19 2014","1189.45","1203.45","1209.65","1181.60","-","-1.17%"
"Nov 18 2014","1203.50","1201.85","1216.20","1198.75","-","0.13%"
"Nov 17 2014","1201.90","1200.80","1214.45","1197.75","-","0.12%"
"Nov 16 2014","1200.40","1211.75","1212.70","1200.40","-","-1.10%"
"Nov 14 2014","1213.70","1196.20","1216.55","1178.10","-","1.45%"
"Nov 13 2014","1196.30","1199.80","1206.80","1193.05","-","-0.28%"
"Nov 12 2014","1199.65","1201.40","1211.30","1197.65","-","-0.13%"
"Nov 11 2014","1201.20","1202.35","1211.80","1191.50","-","-0.10%"
"Nov 10 2014","1202.45","1209.15","1221.10","1194.25","-","-0.55%"
"Nov 09 2014","1209.10","1216.80","1216.85","1208.10","-","-0.73%"
"Nov 07 2014","1217.95","1196.85","1219.65","1188.80","-","1.79%"
"Nov 06 2014","1196.55","1209.15","1213.55","1192.65","-","-1.00%"
"Nov 05 2014","1208.60","1225.15","1225.45","1197.10","-","-1.38%"
"Nov 04 2014","1225.50","1229.80","1233.50","1218.30","-","-0.43%"
"Nov 03 2014","1230.75","1233.30","1245.05","1224.15","-","-0.27%"
"Nov 02 2014","1234.10","1237.05","1237.05","1225.00","-","-0.24%"
"Oct 31 2014","1237.05","1246.85","1246.85","1221.10","-","-0.79%"
"Oct 30 2014","1246.90","1258.15","1261.00","1240.15","-","-0.90%"
"Oct 29 2014","1258.25","1268.10","1276.85","1257.70","-","-0.71%"
"Oct 28 2014","1267.25","1258.25","1272.75","1251.85","-","0.71%"
"Oct 27 2014","1258.35","1250.85","1262.80","1249.45","-","0.59%"
"Oct 26 2014","1250.95","1251.95","1253.45","1249.90","-","0.00%"
"Oct 24 2014","1250.90","1260.50","1260.50","1247.65","-","-0.79%"
"Oct 23 2014","1260.80","1266.00","1270.45","1246.65","-","-0.42%"
"Oct 22 2014","1266.10","1282.50","1283.95","1262.55","-","-1.25%"
"Oct 21 2014","1282.10","1267.75","1285.65","1263.15","-","1.17%"
"Oct 20 2014","1267.25","1259.60","1274.75","1258.60","-","0.60%"
"Oct 19 2014","1259.70","1260.45","1262.80","1257.85","-","-0.21%"
"Oct 17 2014","1262.35","1256.20","1264.45","1253.35","-","0.52%"
"Oct 16 2014","1255.85","1262.00","1263.50","1239.70","-","-0.48%"
"Oct 15 2014","1261.85","1265.75","1280.90","1247.45","-","-0.30%"
"Oct 14 2014","1265.70","1267.90","1277.80","1260.95","-","-0.22%"
"Oct 13 2014","1268.55","1270.85","1275.75","1255.20","-","-0.11%"
"Oct 12 2014","1269.90","1262.55","1275.35","1262.35","-","0.54%"
"Oct 10 2014","1263.10","1265.75","1269.85","1256.20","-","-0.21%"
"Oct 09 2014","1265.70","1276.75","1294.50","1265.60","-","-0.85%"
"Oct 08 2014","1276.55","1266.45","1284.40","1260.75","-","0.79%"
"Oct 07 2014","1266.50","1245.95","1268.90","1243.10","-","1.61%"
"Oct 06 2014","1246.45","1204.05","1249.55","1187.05","-","3.53%"
"Oct 05 2014","1203.90","1223.90","1224.10","1203.85","-","-1.78%"
"Oct 03 2014","1225.70","1264.20","1264.55","1222.30","-","-3.06%"
"Oct 02 2014","1264.40","1283.45","1294.80","1264.25","-","-1.45%"
"Oct 01 2014","1282.95","1292.90","1293.95","1263.60","-","-0.80%"
"Sep 30 2014","1293.30","1304.45","1312.40","1289.85","-","-0.86%"
"Sep 29 2014","1304.50","1300.60","1310.90","1297.10","-","0.25%"
"Sep 28 2014","1301.25","1298.85","1304.55","1297.70","-","0.03%"
"Sep 26 2014","1300.90","1314.50","1320.45","1300.55","-","-1.08%"
"Sep 25 2014","1315.05","1315.40","1318.60","1299.55","-","-0.10%"
"Sep 24 2014","1316.40","1333.45","1341.55","1314.65","-","-1.29%"
"Sep 23 2014","1333.55","1328.70","1348.35","1327.25","-","0.37%"
"Sep 22 2014","1328.65","1333.45","1338.35","1325.50","-","-0.36%"
"Sep 21 2014","1333.50","1335.40","1336.90","1333.25","-","-0.19%"
"Sep 19 2014","1336.05","1348.05","1353.75","1334.40","-","-0.90%"
"Sep 18 2014","1348.20","1349.35","1352.35","1341.25","-","-0.11%"
"Sep 17 2014","1349.70","1366.05","1370.95","1347.15","-","-1.23%"
"Sep 16 2014","1366.45","1364.90","1370.90","1360.75","-","0.17%"
"Sep 15 2014","1364.15","1367.15","1376.40","1361.05","-","-0.22%"
"Sep 14 2014","1367.20","1368.05","1369.95","1366.00","-","-0.34%"
"Sep 12 2014","1371.85","1370.95","1371.85","1356.40","-","0.01%"
"Sep 11 2014","1371.75","1382.25","1383.95","1368.30","-","-0.76%"
"Sep 10 2014","1382.30","1389.60","1391.60","1379.40","-","-0.58%"
"Sep 09 2014","1390.35","1398.15","1400.35","1383.70","-","-0.66%"
"Sep 08 2014","1399.65","1410.70","1413.90","1397.00","-","-0.79%"
"Sep 07 2014","1410.85","1411.30","1414.60","1409.90","-","0.01%"
"Sep 05 2014","1410.75","1404.25","1412.50","1403.55","-","0.50%"
"Sep 04 2014","1403.70","1412.50","1416.95","1403.60","-","-0.65%"
"Sep 03 2014","1412.90","1412.65","1414.50","1404.45","-","0.01%"
"Sep 02 2014","1412.75","1424.15","1428.10","1408.30","-","-0.79%"
"Sep 01 2014","1423.95","1424.45","1430.10","1421.40","-","-0.05%"
"Aug 31 2014","1424.60","1424.55","1425.75","1424.25","-","0.01%"
"Aug 29 2014","1424.50","1425.10","1428.45","1422.75","-","-0.04%"
"Aug 28 2014","1425.05","1420.40","1431.20","1419.55","-","0.32%"
"Aug 27 2014","1420.45","1417.85","1425.40","1417.40","-","0.18%"
"Aug 26 2014","1417.90","1418.10","1427.60","1414.55","-","-0.01%"
"Aug 25 2014","1418.10","1418.30","1423.55","1416.10","-","-0.26%"
"Aug 22 2014","1421.85","1421.90","1426.30","1416.20","-","-0.06%"
"Aug 21 2014","1422.65","1428.60","1428.95","1415.15","-","-0.44%"
"Aug 20 2014","1428.90","1439.75","1442.85","1425.75","-","-0.79%"
"Aug 19 2014","1440.25","1447.55","1451.90","1437.70","-","-0.51%"
"Aug 18 2014","1447.70","1457.90","1458.30","1444.45","-","-0.68%"
"Aug 17 2014","1457.60","1456.15","1457.75","1455.25","-","-0.01%"
"Aug 15 2014","1457.75","1468.40","1468.40","1447.55","-","-0.74%"
"Aug 14 2014","1468.55","1470.25","1474.85","1465.40","-","-0.12%"
"Aug 13 2014","1470.35","1470.35","1477.15","1463.85","-","-0.03%"
"Aug 12 2014","1470.75","1472.85","1477.65","1467.55","-","-0.14%"
"Aug 11 2014","1472.85","1475.45","1477.30","1470.45","-","-0.23%"
"Aug 10 2014","1476.25","1478.80","1480.25","1476.10","-","-0.08%"
"Aug 08 2014","1477.45","1478.35","1488.50","1475.30","-","-0.06%"
"Aug 07 2014","1478.30","1467.45","1482.25","1466.45","-","0.75%"
"Aug 06 2014","1467.30","1459.30","1467.35","1451.75","-","0.51%"
"Aug 05 2014","1459.85","1466.45","1469.65","1451.20","-","-0.46%"
"Aug 04 2014","1466.65","1465.70","1471.85","1461.30","-","0.06%"
"Aug 03 2014","1465.75","1465.00","1465.95","1463.45","-","0.00%"
"Aug 01 2014","1465.75","1464.50","1469.60","1457.10","-","0.06%"
"Jul 31 2014","1464.90","1482.05","1482.40","1462.65","-","-1.15%"
"Jul 30 2014","1481.90","1484.60","1487.85","1478.70","-","-0.19%"
"Jul 29 2014","1484.65","1491.05","1492.90","1481.25","-","-0.44%"
"Jul 28 2014","1491.25","1480.55","1494.45","1479.55","-","0.73%"
"Jul 27 2014","1480.50","1484.50","1484.50","1479.00","-","-0.05%"
"Jul 25 2014","1481.20","1473.15","1481.65","1470.45","-","0.55%"
"Jul 24 2014","1473.10","1484.65","1486.15","1466.75","-","-0.77%"
"Jul 23 2014","1484.60","1489.50","1493.15","1483.75","-","-0.32%"
"Jul 22 2014","1489.40","1490.55","1494.45","1484.35","-","-0.09%"
"Jul 21 2014","1490.80","1493.65","1500.85","1488.20","-","-0.19%"
"Jul 20 2014","1493.60","1491.65","1494.75","1491.10","-","0.06%"
"Jul 18 2014","1492.70","1506.10","1506.60","1488.00","-","-0.85%"
"Jul 17 2014","1505.45","1488.00","1509.25","1487.85","-","1.18%"
"Jul 16 2014","1487.95","1487.80","1491.85","1481.15","-","-0.01%"
"Jul 15 2014","1488.05","1499.65","1503.10","1482.65","-","-0.77%"
"Jul 14 2014","1499.55","1515.65","1515.70","1492.15","-","-1.07%"
"Jul 13 2014","1515.75","1515.25","1516.65","1515.25","-","0.01%"
"Jul 11 2014","1515.65","1516.00","1517.55","1507.75","-","-0.04%"
"Jul 10 2014","1516.20","1510.35","1523.65","1509.90","-","0.41%"
"Jul 09 2014","1510.00","1502.15","1513.65","1499.95","-","0.51%"
"Jul 08 2014","1502.30","1498.25","1509.30","1493.95","-","0.27%"
"Jul 07 2014","1498.20","1505.25","1507.45","1492.55","-","-0.43%"
"Jul 06 2014","1504.60","1507.15","1507.80","1503.35","-","0.09%"
"Jul 04 2014","1503.30","1499.70","1508.65","1495.45","-","0.22%"
"Jul 03 2014","1500.05","1507.75","1511.00","1494.70","-","-0.51%"
"Jul 02 2014","1507.70","1505.05","1522.95","1501.25","-","0.17%"
"Jul 01 2014","1505.15","1486.95","1515.70","1483.65","-","1.23%"
"Jun 30 2014","1486.90","1478.00","1491.55","1476.25","-","0.58%"
"Jun 29 2014","1478.35","1480.65","1482.05","1478.30","-","-0.14%"
"Jun 27 2014","1480.40","1470.65","1487.70","1470.65","-","0.65%"
"Jun 26 2014","1470.85","1469.55","1472.85","1462.50","-","0.07%"
"Jun 25 2014","1469.80","1471.70","1478.05","1456.25","-","-0.12%"
"Jun 24 2014","1471.55","1454.05","1476.45","1452.75","-","1.20%"
"Jun 23 2014","1454.10","1457.25","1459.30","1442.25","-","-0.21%"
"Jun 22 2014","1457.15","1456.40","1459.90","1455.55","-","-0.09%"
"Jun 20 2014","1458.40","1469.35","1471.05","1452.05","-","-0.72%"
"Jun 19 2014","1469.05","1454.60","1475.30","1452.65","-","1.00%"
"Jun 18 2014","1454.50","1440.00","1463.90","1438.60","-","1.01%"
"Jun 17 2014","1440.00","1438.80","1444.70","1426.60","-","0.08%"
"Jun 16 2014","1438.85","1443.55","1445.50","1435.20","-","-0.37%"
"Jun 15 2014","1444.15","1436.50","1444.25","1436.50","-","0.62%"
"Jun 13 2014","1435.25","1454.05","1457.20","1433.25","-","-1.29%"
"Jun 12 2014","1454.05","1478.20","1481.50","1436.70","-","-1.68%"
"Jun 11 2014","1478.95","1475.65","1488.35","1475.00","-","0.22%"
"Jun 10 2014","1475.75","1452.85","1484.80","1451.50","-","1.57%"
"Jun 09 2014","1453.00","1453.25","1458.90","1444.70","-","-0.05%"
"Jun 08 2014","1453.75","1453.50","1455.50","1452.10","-","-0.03%"
"Jun 06 2014","1454.25","1443.25","1457.70","1443.25","-","0.78%"
"Jun 05 2014","1443.05","1439.55","1449.00","1425.90","-","0.25%"
"Jun 04 2014","1439.50","1431.40","1441.30","1421.70","-","0.57%"
"Jun 03 2014","1431.35","1436.65","1443.15","1429.25","-","-0.36%"
"Jun 02 2014","1436.45","1452.35","1452.75","1435.05","-","-1.08%"
"Jun 01 2014","1452.20","1453.95","1453.95","1450.80","-","-0.09%"
"May 30 2014","1453.55","1462.40","1469.35","1447.80","-","-0.61%"
"May 29 2014","1462.45","1458.70","1463.75","1446.80","-","0.24%"
"May 28 2014","1458.95","1465.90","1467.50","1451.85","-","-0.47%"
"May 27 2014","1465.85","1479.60","1481.25","1461.85","-","-0.94%"
"May 26 2014","1479.70","1479.65","1483.45","1477.30","-","0.01%"
"May 25 2014","1479.60","1476.45","1481.35","1474.75","-","0.31%"
"May 23 2014","1475.10","1488.80","1490.55","1465.80","-","-0.95%"
"May 22 2014","1489.25","1474.45","1496.95","1473.65","-","0.99%"
"May 21 2014","1474.70","1470.90","1484.25","1469.50","-","0.27%"
"May 20 2014","1470.75","1473.15","1479.40","1466.70","-","-0.17%"
"May 19 2014","1473.25","1468.95","1485.90","1465.35","-","0.29%"
"May 18 2014","1468.95","1467.35","1468.95","1465.45","-","0.17%"
"May 16 2014","1466.40","1472.35","1475.10","1461.25","-","-0.37%"
"May 15 2014","1471.85","1480.85","1481.25","1466.70","-","-0.60%"
"May 14 2014","1480.80","1453.25","1487.35","1452.55","-","1.89%"
"May 13 2014","1453.40","1438.30","1461.00","1435.70","-","1.06%"
"May 12 2014","1438.10","1426.20","1445.35","1422.95","-","0.83%"
"May 11 2014","1426.20","1432.30","1432.30","1425.05","-","-0.35%"
"May 09 2014","1431.15","1438.30","1438.30","1426.65","-","-0.50%"
"May 08 2014","1438.40","1439.00","1443.45","1426.05","-","-0.05%"
"May 07 2014","1439.05","1454.10","1458.65","1433.40","-","-1.03%"
"May 06 2014","1454.05","1451.95","1459.45","1446.85","-","0.15%"
"May 05 2014","1451.90","1441.95","1454.65","1438.45","-","0.71%"
"May 04 2014","1441.70","1440.95","1442.60","1440.05","-","0.15%"
"May 02 2014","1439.55","1424.95","1444.90","1418.75","-","1.00%"
"May 01 2014","1425.25","1427.15","1428.70","1412.30","-","-0.12%"
"Apr 30 2014","1426.95","1429.55","1431.10","1419.80","-","-0.18%"
"Apr 29 2014","1429.50","1419.40","1436.70","1411.35","-","0.72%"
"Apr 28 2014","1419.35","1430.40","1431.95","1414.40","-","-0.77%"
"Apr 27 2014","1430.35","1423.50","1430.35","1423.10","-","0.44%"
"Apr 25 2014","1424.15","1412.75","1429.70","1411.15","-","0.78%"
"Apr 24 2014","1413.10","1406.00","1415.10","1388.20","-","0.47%"
"Apr 23 2014","1406.45","1403.70","1407.45","1398.20","-","0.19%"
"Apr 22 2014","1403.80","1404.80","1413.40","1395.25","-","-0.09%"
"Apr 21 2014","1405.05","1412.80","1418.05","1400.20","-","-0.61%"
"Apr 20 2014","1413.65","1412.35","1417.95","1412.35","-","-0.11%"
"Apr 17 2014","1415.15","1440.65","1442.20","1411.55","-","-1.76%"
"Apr 16 2014","1440.50","1442.25","1446.25","1434.50","-","-0.12%"
"Apr 15 2014","1442.30","1466.40","1467.40","1430.55","-","-1.67%"
"Apr 14 2014","1466.85","1467.20","1471.50","1463.25","-","-0.01%"
"Apr 13 2014","1467.05","1461.05","1468.40","1460.50","-","0.56%"
"Apr 11 2014","1458.95","1454.90","1464.60","1451.65","-","0.29%"
"Apr 10 2014","1454.80","1443.80","1461.90","1442.75","-","0.75%"
"Apr 09 2014","1443.90","1441.80","1447.25","1435.55","-","0.15%"
"Apr 08 2014","1441.75","1429.30","1444.20","1427.10","-","0.87%"
"Apr 07 2014","1429.25","1449.35","1450.75","1427.00","-","-1.42%"
"Apr 06 2014","1449.90","1449.15","1450.75","1448.25","-","0.06%"
"Apr 04 2014","1449.05","1440.10","1451.15","1436.65","-","0.63%"
"Apr 03 2014","1440.00","1437.70","1446.70","1434.20","-","0.15%"
"Apr 02 2014","1437.85","1425.80","1438.95","1425.80","-","0.86%"
"Apr 01 2014","1425.55","1417.50","1436.90","1415.60","-","0.57%"
"Mar 31 2014","1417.45","1414.35","1426.30","1412.80","-","0.21%"
"Mar 30 2014","1414.55","1412.10","1414.80","1409.95","-","0.24%"
"Mar 28 2014","1411.15","1404.15","1411.80","1400.35","-","0.52%"
"Mar 27 2014","1403.80","1415.30","1416.45","1395.75","-","-0.81%"
"Mar 26 2014","1415.20","1423.70","1429.05","1402.80","-","-0.57%"
"Mar 25 2014","1423.35","1434.55","1438.40","1421.55","-","-0.80%"
"Mar 24 2014","1434.80","1440.70","1445.25","1427.50","-","-0.45%"
"Mar 23 2014","1441.30","1437.35","1441.30","1435.35","-","0.35%"
"Mar 21 2014","1436.30","1436.50","1448.45","1434.30","-","-0.02%"
"Mar 20 2014","1436.60","1450.25","1453.90","1424.30","-","-0.91%"
"Mar 19 2014","1449.80","1459.55","1468.35","1444.35","-","-0.66%"
"Mar 18 2014","1459.40","1468.35","1470.15","1449.65","-","-0.66%"
"Mar 17 2014","1469.15","1473.50","1483.10","1465.75","-","-0.29%"
"Mar 16 2014","1473.40","1469.25","1474.65","1468.85","-","0.19%"
"Mar 14 2014","1470.60","1478.75","1486.90","1468.05","-","-0.58%"
"Mar 13 2014","1479.15","1476.20","1483.25","1469.85","-","0.21%"
"Mar 12 2014","1476.10","1468.10","1481.60","1458.30","-","0.57%"
"Mar 11 2014","1467.70","1478.45","1485.60","1456.55","-","-0.75%"
"Mar 10 2014","1478.75","1478.70","1482.15","1466.10","-","0.01%"
"Mar 09 2014","1478.65","1482.45","1483.10","1478.50","-","-0.33%"
"Mar 07 2014","1483.55","1484.10","1488.25","1473.15","-","-0.05%"
"Mar 06 2014","1484.30","1475.15","1488.40","1474.15","-","0.64%"
"Mar 05 2014","1474.80","1458.60","1488.95","1456.65","-","1.11%"
"Mar 04 2014","1458.55","1458.45","1467.60","1442.85","-","0.00%"
"Mar 03 2014","1458.55","1452.80","1464.30","1449.00","-","0.42%"
"Mar 02 2014","1452.45","1448.50","1453.60","1448.25","-","0.45%"
"Feb 28 2014","1445.90","1451.90","1456.65","1441.90","-","-0.41%"
"Feb 27 2014","1451.85","1429.45","1455.35","1420.60","-","1.56%"
"Feb 26 2014","1429.50","1439.70","1441.35","1425.30","-","-0.70%"
"Feb 25 2014","1439.55","1435.00","1444.85","1425.55","-","0.31%"
"Feb 24 2014","1435.05","1427.30","1443.45","1420.25","-","0.54%"
"Feb 23 2014","1427.35","1428.90","1429.00","1427.30","-","-0.10%"
"Feb 21 2014","1428.80","1417.10","1430.80","1415.50","-","0.85%"
"Feb 20 2014","1416.80","1414.95","1419.40","1406.85","-","0.11%"
"Feb 19 2014","1415.20","1423.25","1429.65","1412.40","-","-0.51%"
"Feb 18 2014","1422.50","1431.00","1432.55","1416.05","-","-0.61%"
"Feb 17 2014","1431.20","1431.55","1433.95","1423.80","-","-0.01%"
"Feb 16 2014","1431.30","1429.25","1431.95","1427.80","-","0.24%"
"Feb 14 2014","1427.90","1414.70","1431.20","1412.25","-","0.95%"
"Feb 13 2014","1414.45","1405.00","1418.30","1394.60","-","0.68%"
"Feb 12 2014","1404.95","1387.55","1408.75","1385.10","-","1.27%"
"Feb 11 2014","1387.35","1385.60","1394.40","1380.20","-","0.10%"
"Feb 10 2014","1386.00","1383.65","1394.55","1379.10","-","0.13%"
"Feb 09 2014","1384.15","1383.05","1386.70","1382.95","-","-0.01%"
"Feb 07 2014","1384.30","1376.80","1392.15","1374.75","-","0.55%"
"Feb 06 2014","1376.75","1383.35","1385.65","1370.65","-","-0.48%"
"Feb 05 2014","1383.45","1375.65","1395.10","1373.65","-","0.57%"
"Feb 04 2014","1375.65","1387.15","1387.15","1361.60","-","-0.83%"
"Feb 03 2014","1387.10","1376.40","1397.80","1374.75","-","0.77%"
"Feb 02 2014","1376.50","1376.40","1377.90","1375.85","-","-0.10%"
"Jan 31 2014","1377.90","1385.40","1387.95","1364.45","-","-0.53%"
"Jan 30 2014","1385.30","1415.90","1416.15","1380.20","-","-2.17%"
"Jan 29 2014","1416.10","1410.90","1421.30","1404.80","-","0.34%"
"Jan 28 2014","1411.30","1418.20","1424.70","1405.10","-","-0.49%"
"Jan 27 2014","1418.30","1439.35","1439.70","1407.75","-","-1.48%"
"Jan 26 2014","1439.65","1431.00","1439.65","1428.65","-","0.66%"
"Jan 24 2014","1430.15","1460.55","1462.15","1423.35","-","-2.09%"
"Jan 23 2014","1460.65","1459.65","1470.45","1442.45","-","0.05%"
"Jan 22 2014","1459.90","1455.60","1465.55","1447.70","-","0.30%"
"Jan 21 2014","1455.55","1465.65","1467.70","1437.35","-","-0.70%"
"Jan 20 2014","1465.80","1458.85","1472.65","1457.60","-","0.48%"
"Jan 19 2014","1458.80","1456.75","1462.80","1455.70","-","0.27%"
"Jan 17 2014","1454.85","1432.40","1457.25","1431.60","-","1.58%"
"Jan 16 2014","1432.20","1430.60","1435.60","1418.50","-","0.14%"
"Jan 15 2014","1430.20","1429.75","1431.90","1415.20","-","0.04%"
"Jan 14 2014","1429.65","1446.65","1447.60","1426.50","-","-1.17%"
"Jan 13 2014","1446.55","1438.50","1446.85","1433.10","-","0.56%"
"Jan 12 2014","1438.55","1436.25","1439.50","1436.25","-","0.08%"
"Jan 10 2014","1437.35","1418.80","1437.75","1416.85","-","1.30%"
"Jan 09 2014","1418.90","1416.95","1427.45","1412.95","-","0.16%"
"Jan 08 2014","1416.65","1413.60","1419.80","1403.95","-","0.21%"
"Jan 07 2014","1413.65","1415.85","1420.90","1408.25","-","-0.14%"
"Jan 06 2014","1415.60","1406.85","1423.65","1395.70","-","0.59%"
"Jan 05 2014","1407.30","1414.20","1415.35","1407.30","-","-0.36%"
"Jan 03 2014","1412.45","1402.25","1417.95","1402.15","-","0.72%"
"Jan 02 2014","1402.30","1377.10","1409.25","1373.15","-","1.83%"
"Jan 01 2014","1377.05","1371.00","1377.40","1370.85","-","0.44%"
"Dec 31 2013","1371.00","1362.70","1375.80","1352.20","-","0.60%"
"Dec 30 2013","1362.85","1377.85","1378.45","1357.65","-","-1.05%"
"Dec 29 2013","1377.25","1378.40","1380.15","1376.95","-","0.15%"
"Dec 27 2013","1375.20","1355.95","1377.40","1352.75","-","1.43%"
"Dec 26 2013","1355.85","1331.95","1365.45","1331.95","-","1.79%"
"Dec 24 2013","1331.95","1325.30","1337.20","1324.00","-","0.48%"
"Dec 23 2013","1325.55","1333.90","1339.35","1325.05","-","-0.63%"
"Dec 22 2013","1333.95","1331.25","1334.75","1331.25","-","0.17%"
"Dec 20 2013","1331.75","1316.55","1335.10","1314.95","-","1.15%"
"Dec 19 2013","1316.65","1331.25","1339.20","1311.75","-","-1.18%"
"Dec 18 2013","1332.35","1351.55","1355.50","1330.85","-","-1.42%"
"Dec 17 2013","1351.60","1361.50","1364.85","1343.50","-","-0.72%"
"Dec 16 2013","1361.40","1361.65","1366.85","1349.95","-","-0.01%"
"Dec 15 2013","1361.55","1362.75","1363.15","1361.15","-","-0.07%"
"Dec 13 2013","1362.50","1363.85","1370.15","1356.55","-","-0.12%"
"Dec 12 2013","1364.15","1383.65","1387.50","1359.60","-","-1.41%"
"Dec 11 2013","1383.60","1387.90","1391.40","1381.15","-","-0.31%"
"Dec 10 2013","1387.85","1369.70","1399.10","1369.50","-","1.34%"
"Dec 09 2013","1369.50","1355.70","1378.85","1354.70","-","1.01%"
"Dec 08 2013","1355.75","1356.60","1362.20","1355.65","-","-0.03%"
"Dec 06 2013","1356.15","1360.65","1367.10","1345.25","-","-0.36%"
"Dec 05 2013","1361.10","1364.45","1368.55","1353.05","-","-0.25%"
"Dec 04 2013","1364.50","1358.55","1378.10","1345.95","-","0.42%"
"Dec 03 2013","1358.80","1346.95","1358.80","1341.40","-","0.88%"
"Dec 02 2013","1347.00","1366.05","1369.85","1339.25","-","-1.36%"
"Dec 01 2013","1365.60","1365.75","1365.95","1363.25","-","0.21%"
"Nov 29 2013","1362.80","1358.45","1375.15","1355.20","-","0.32%"
"Nov 28 2013","1358.40","1354.75","1363.65","1351.70","-","0.27%"
"Nov 27 2013","1354.70","1377.05","1385.20","1351.10","-","-1.62%"
"Nov 26 2013","1376.95","1391.00","1391.60","1368.60","-","-1.01%"
"Nov 25 2013","1390.95","1382.45","1390.95","1374.70","-","0.65%"
"Nov 24 2013","1381.95","1381.90","1384.40","1380.80","-","-0.19%"
"Nov 22 2013","1384.60","1391.05","1398.25","1381.20","-","-0.46%"
"Nov 21 2013","1390.95","1394.45","1401.65","1389.25","-","-0.27%"
